item,ordqty_norm,shipqty_norm,unit_fill_rate_pct
WTB30-4607TM   ,12.0,0.0,0.0
WTB30-4609TM   ,12.0,0.0,0.0
WTB30-4614TM   ,9.0,0.0,0.0
KIM58272,1.0,0.0,0.0
KIM91011       ,128.0,0.0,0.0
ACC25970       ,204.0,0.0,0.0
ACC25974       ,135.0,0.0,0.0
KIM21270       ,15.0,0.0,0.0
PAG02255       ,23.0,0.0,0.0
PAP22396,24.0,0.0,0.0
PAP22397,2.0,0.0,0.0
PAP00103       ,3.0,0.0,0.0
PAP26503       ,2.0,0.0,0.0
KCS10190       ,48.0,0.0,0.0
KEB21165       ,3.0,0.0,0.0
JOJ8295        ,1.0,0.0,0.0
KCS10165       ,1.0,0.0,0.0
PAP46204,30.0,0.0,0.0
PAP46205,12.0,0.0,0.0
PAP569-01      ,11.0,0.0,0.0
BIN52-0002-038 ,2.0,0.0,0.0
SPR60042       ,1.0,0.0,0.0
ACC38600,1.0,0.0,0.0
JDKB79019      ,63.0,0.0,0.0
JDKC67009      ,56.0,0.0,0.0
BICWOSQP11     ,43.0,0.0,0.0
JDKE66857      ,59.0,0.0,0.0
PAP56407,14.0,0.0,0.0
PAP568-01      ,110.0,0.0,0.0
ITYST-2BU,1.0,0.0,0.0
ITYSTC-10      ,3.0,0.0,0.0
PAP571-01      ,19.0,0.0,0.0
PAP57401-31,12.0,0.0,0.0
PAP58011       ,87.0,0.0,0.0
PAP58013       ,25.0,0.0,0.0
PAP58021       ,60.0,0.0,0.0
PAP616-01      ,77.0,0.0,0.0
ITYNPR-5BP     ,10.0,0.0,0.0
WTB30-4602TM   ,4.0,0.0,0.0
ACC38603       ,68.0,0.0,0.0
ACC38609       ,20.0,0.0,0.0
ACC38610       ,3.0,0.0,0.0
ACC38611       ,120.0,0.0,0.0
WLJS495        ,3.0,0.0,0.0
PAP64008       ,22.0,0.0,0.0
PAP590-01      ,2.0,0.0,0.0
PAP64891       ,15.0,0.0,0.0
PAP64222       ,63.0,0.0,0.0
PAP74106       ,220.0,0.0,0.0
IOM33003       ,1.0,0.0,0.0
PAP685-01      ,1.0,0.0,0.0
IOM32583       ,4.0,0.0,0.0
IOM32681,4.0,0.0,0.0
IOM32885       ,1.0,0.0,0.0
PAP73104       ,1.0,0.0,0.0
ACC38619       ,26.0,0.0,0.0
ACC39706       ,30.0,0.0,0.0
BICSGSM11-BK   ,2.0,0.0,0.0
WLJLV17M       ,1.0,0.0,0.0
IMN46214       ,1.0,0.0,0.0
IMN91712,2.0,0.0,0.0
IOM10599,3.0,0.0,0.0
PAP832-01      ,15.0,0.0,0.0
PAP843-01      ,1.0,0.0,0.0
PAP88079       ,1.0,0.0,0.0
PAP88080       ,9.0,0.0,0.0
IMN44766       ,3.0,0.0,0.0
PAP953-01      ,36.0,0.0,0.0
IMN42224       ,1.0,0.0,0.0
IMN42482,1.0,0.0,0.0
WLJS295-15-R   ,4.0,0.0,0.0
ACC42521       ,19.0,0.0,0.0
ACC42529,2.0,0.0,0.0
IMN41133,7.0,0.0,0.0
IMN41149       ,73.0,0.0,0.0
BICVLG11-RD    ,12.0,0.0,0.0
IMN41410       ,10.0,0.0,0.0
PAP88082       ,10.0,0.0,0.0
PAP951-01      ,1.0,0.0,0.0
BICRNC11-BK    ,2.0,0.0,0.0
PAP965-01      ,41.0,0.0,0.0
PAP967-01      ,147.0,0.0,0.0
IMN17301       ,436.0,0.0,0.0
IMN17333       ,1.0,0.0,0.0
IMN16804       ,1.0,0.0,0.0
IMN17262       ,95.0,0.0,0.0
PAP958-01      ,34.0,0.0,0.0
PAP961-01      ,181.0,0.0,0.0
PAP962-01      ,48.0,0.0,0.0
ACC50105,13.0,0.0,0.0
ACC50129       ,24.0,0.0,0.0
WLJG7213       ,2.0,0.0,0.0
PAR03722       ,1.0,0.0,0.0
IMN12381       ,29.0,0.0,0.0
BICSCSM11-BLU  ,21.0,0.0,0.0
PAR30225       ,12.0,0.0,0.0
PAR78032       ,1.0,0.0,0.0
PATHM1855,13.0,0.0,0.0
PATHM1855      ,2.0,0.0,0.0
IDK64221       ,13.0,0.0,0.0
ICE95641,1.0,0.0,0.0
PATHAPF600     ,9.0,0.0,0.0
PATHFH411      ,2.0,0.0,0.0
WLJGN2D        ,2.0,0.0,0.0
ACC53075       ,85.0,0.0,0.0
BICSCWB11-RD   ,12.0,0.0,0.0
ACC54032       ,7.0,0.0,0.0
ICE95211,1.0,0.0,0.0
ICE95214,4.0,0.0,0.0
ICE95216,1.0,0.0,0.0
ICE95412,2.0,0.0,0.0
ICE95413       ,1.0,0.0,0.0
ICE95610,2.0,0.0,0.0
ICE92306       ,1.0,0.0,0.0
ICE92572,6.0,0.0,0.0
ICE92572       ,7.0,0.0,0.0
ICE92801,2.0,0.0,0.0
ICE92803,1.0,0.0,0.0
ICE92853,1.0,0.0,0.0
PATP-20SW      ,56.0,0.0,0.0
WLJG7112       ,7.0,0.0,0.0
ACC54076       ,2.0,0.0,0.0
ICE65207,5.0,0.0,0.0
ICE65213,5.0,0.0,0.0
ICE65213       ,1.0,0.0,0.0
ICE65217,5.0,0.0,0.0
ICE65243,3.0,0.0,0.0
ICE65247,4.0,0.0,0.0
ICE72002,8.0,0.0,0.0
ICE73002,1.0,0.0,0.0
ICE92206       ,1.0,0.0,0.0
ICE92301       ,1.0,0.0,0.0
ICE65034,24.0,0.0,0.0
ICE65036,18.0,0.0,0.0
ICE65117,17.0,0.0,0.0
ICE65119,6.0,0.0,0.0
ICE65119       ,3.0,0.0,0.0
ICE65127,4.0,0.0,0.0
ICE65127       ,8.0,0.0,0.0
ICE65129,1.0,0.0,0.0
ICE65129       ,1.0,0.0,0.0
ICE65137,6.0,0.0,0.0
ICE65139,4.0,0.0,0.0
ICE65139       ,3.0,0.0,0.0
ICE65203,14.0,0.0,0.0
ACC56073       ,24.0,0.0,0.0
ICE55219       ,1.0,0.0,0.0
ICE56329,2.0,0.0,0.0
ICE65026,10.0,0.0,0.0
ICE65026       ,4.0,0.0,0.0
ICE65027       ,1.0,0.0,0.0
ICE65028       ,3.0,0.0,0.0
ICE65029,5.0,0.0,0.0
ICE65029       ,1.0,0.0,0.0
ACC70724       ,43.0,0.0,0.0
WLJ90103       ,24.0,0.0,0.0
ICE20842,18.0,0.0,0.0
ICE20843,18.0,0.0,0.0
ICE20852,17.0,0.0,0.0
ICE20853,16.0,0.0,0.0
PCECT-20L8     ,3.0,0.0,0.0
IBM38L1410     ,4.0,0.0,0.0
IBM53P7707     ,1.0,0.0,0.0
IBM28P2010     ,6.0,0.0,0.0
PCEBH752GY     ,9.0,0.0,0.0
PCEKP4ABK      ,25.0,0.0,0.0
HWLHRF-14      ,4.0,0.0,0.0
IBM01P6058     ,20.0,0.0,0.0
PCEKX-FA136    ,1.0,0.0,0.0
HVRC1703-900   ,2.0,0.0,0.0
HVRC3820       ,2.0,0.0,0.0
PCEDVD-F86K    ,1.0,0.0,0.0
HVR4010001A    ,1.0,0.0,0.0
PCEKX-FA132    ,8.0,0.0,0.0
HUNX211,9.0,0.0,0.0
HUNX3208       ,1.0,0.0,0.0
HUNX3274       ,4.0,0.0,0.0
HUNX611        ,2.0,0.0,0.0
PCEKX-FA83     ,498.0,0.0,0.0
PCEKX-FA84     ,20.0,0.0,0.0
PCEKX-FA92     ,45.0,0.0,0.0
HUN90220       ,3.0,0.0,0.0
ACC72156       ,25.0,0.0,0.0
ACC72201,1.0,0.0,0.0
ACC72202,1.0,0.0,0.0
HUN90119,27.0,0.0,0.0
PCEKX-FA55     ,17.0,0.0,0.0
PCEKX-FA65     ,3.0,0.0,0.0
PCEKX-FA76     ,10.0,0.0,0.0
PCEKX-FA77D    ,3.0,0.0,0.0
HUN26358       ,3.0,0.0,0.0
HUN73080       ,9.0,0.0,0.0
HUN73097       ,6.0,0.0,0.0
HUN73101       ,123.0,0.0,0.0
HUN73602       ,1.0,0.0,0.0
PCEKX-FHD351   ,2.0,0.0,0.0
PCEKX-FPG376   ,4.0,0.0,0.0
HUN25964       ,5.0,0.0,0.0
ACC72461,25.0,0.0,0.0
ACC72503,46.0,0.0,0.0
ACC72620       ,1.0,0.0,0.0
HUN19500       ,1.0,0.0,0.0
PCEKX-P150     ,1.0,0.0,0.0
PCEKX-TC1486B  ,105.0,0.0,0.0
HUN1730        ,21.0,0.0,0.0
HUN1818        ,9.0,0.0,0.0
BICGSMG11-BK   ,47.0,0.0,0.0
HUN16750       ,26.0,0.0,0.0
PCEKX-TCA91    ,11.0,0.0,0.0
PCEKX-TG2224W  ,1.0,0.0,0.0
PCEKX-TG2356S  ,7.0,0.0,0.0
PCEKX-TG5100M  ,41.0,0.0,0.0
HSN00555       ,2.0,0.0,0.0
PCEKX-TG5240M  ,7.0,0.0,0.0
PCEKX-TGA273S  ,225.0,0.0,0.0
PCEKX-TGA420B  ,1.0,0.0,0.0
WLJ79911       ,48.0,0.0,0.0
ACE74001       ,4.0,0.0,0.0
WLJ722-4G      ,5.0,0.0,0.0
HPG163120      ,1.0,0.0,0.0
HPG18483-1,13.0,0.0,0.0
PCEPC-60BK     ,6.0,0.0,0.0
PCEPV-20D53    ,2.0,0.0,0.0
PCEPV-C1323    ,14.0,0.0,0.0
PCEPV-C2063    ,12.0,0.0,0.0
HPG16311-0     ,30.0,0.0,0.0
HPG10473-7,14.0,0.0,0.0
HPG10349-9     ,19.0,0.0,0.0
HPG10419-0,10.0,0.0,0.0
PCEPV-D4744S   ,1.0,0.0,0.0
PCEPV-DF2004   ,3.0,0.0,0.0
PCEPV-DF2704   ,1.0,0.0,0.0
PCEPV-L454     ,1.0,0.0,0.0
WLJ722-4Y      ,12.0,0.0,0.0
WLJ74BL        ,75.0,0.0,0.0
ACM05011       ,1570.0,0.0,0.0
ACM05015       ,7.0,0.0,0.0
ACM05018       ,63.0,0.0,0.0
ACM05221       ,38.0,0.0,0.0
ACM10098       ,3.0,0.0,0.0
ACM10207       ,8.0,0.0,0.0
HPG10303-6     ,17.0,0.0,0.0
HPG10326-7     ,10.0,0.0,0.0
PCERR-QR160    ,7.0,0.0,0.0
HPG10124-6,5.0,0.0,0.0
HPG10255-8,9.0,0.0,0.0
PCESKX-ECK     ,1.0,0.0,0.0
ACM10212       ,1.0,0.0,0.0
ACM10259,24.0,0.0,0.0
ACM10375,53.0,0.0,0.0
ACM10417       ,3.0,0.0,0.0
WLJ67501,20.0,0.0,0.0
ACM10425       ,51.0,0.0,0.0
PELPE10        ,1.0,0.0,0.0
PCESL-SV570    ,1.0,0.0,0.0
PCEUG-3350     ,21.0,0.0,0.0
HORPM-10CJ     ,6.0,0.0,0.0
PELADPT2       ,4.0,0.0,0.0
PELK5          ,1.0,0.0,0.0
PELP100S       ,5.0,0.0,0.0
HONUTM3060WPCHR,20.0,0.0,0.0
HONUTM3672WPCHR,17.0,0.0,0.0
HONXSP26P,2.0,0.0,0.0
HONXSP36CHR,2.0,0.0,0.0
HONXSP36P,1.0,0.0,0.0
PELY50         ,6.0,0.0,0.0
BICMS11-BE     ,29.0,0.0,0.0
ACM10580       ,30.0,0.0,0.0
HONSC1872-P,23.0,0.0,0.0
HONSC1872-Q,19.0,0.0,0.0
HONSC1872-Q    ,2.0,0.0,0.0
HONSC2472-Q,29.0,0.0,0.0
HONSC2472-Q    ,1.0,0.0,0.0
HONSC2472L,82.0,0.0,0.0
HONSC2472P,41.0,0.0,0.0
HONTCOL52P,3.0,0.0,0.0
HONTSSF1TF9,7.0,0.0,0.0
HONTSSF2X1TF9,4.0,0.0,0.0
HONTSSF2X1TF9  ,2.0,0.0,0.0
HONUTM2040WPCHR,66.0,0.0,0.0
HONUTM2060WPCHR,38.0,0.0,0.0
ACM12406       ,2.0,0.0,0.0
ACM13011       ,2.0,0.0,0.0
ACM13028,3.0,0.0,0.0
HONS48ABCQ,26.0,0.0,0.0
HONS48ABCQ     ,1.0,0.0,0.0
HONS60ABC-L,39.0,0.0,0.0
HONS60ABC-P,27.0,0.0,0.0
HONS60ABC-Q,24.0,0.0,0.0
HONS72ABC-L,39.0,0.0,0.0
HONS72ABC-P,66.0,0.0,0.0
HONS72ABC-Q,47.0,0.0,0.0
HONSC1842-L,31.0,0.0,0.0
HONSC1842-P,25.0,0.0,0.0
HONSC1842-Q,15.0,0.0,0.0
HONSC1872-L,55.0,0.0,0.0
WLJ55206,18.0,0.0,0.0
WLJ55209,8.0,0.0,0.0
ACM13131       ,1.0,0.0,0.0
HONPMN4P,6.0,0.0,0.0
HONPMR3P,12.0,0.0,0.0
HONPMT2P,3.0,0.0,0.0
HONPMU1P,4.0,0.0,0.0
HONPR2460BH,1.0,0.0,0.0
HONS30ABCL,34.0,0.0,0.0
HONS30ABCP,52.0,0.0,0.0
HONS30ABCQ,42.0,0.0,0.0
HONS42ABCL,44.0,0.0,0.0
HONS42ABCP,87.0,0.0,0.0
HONS42ABCQ,43.0,0.0,0.0
HONS42ABCQ     ,3.0,0.0,0.0
HONS48ABCL,40.0,0.0,0.0
HONS48ABCP,24.0,0.0,0.0
ACM13200       ,2.0,0.0,0.0
ACM13363       ,5.0,0.0,0.0
WLJ54731,8.0,0.0,0.0
HONP3251RNS    ,28.0,0.0,0.0
HONP3262-ML,142.0,0.0,0.0
HONP3262-ML    ,5.0,0.0,0.0
HONP3262-NS,64.0,0.0,0.0
HONP3262-WP,31.0,0.0,0.0
HONP3262-WP    ,13.0,0.0,0.0
HONP3262G2S    ,31.0,0.0,0.0
HONP3265R-ML,37.0,0.0,0.0
HONP3265R-ML   ,7.0,0.0,0.0
HONP3266L-ML,21.0,0.0,0.0
HONP3276-ML,16.0,0.0,0.0
HONP3276-NS,11.0,0.0,0.0
HONPMK5P,12.0,0.0,0.0
ZPC83211       ,3.0,0.0,0.0
ACM13731,3.0,0.0,0.0
HONNWR2424TG6Q ,3.0,0.0,0.0
HONP3231-ML,16.0,0.0,0.0
HONP3231-ML    ,1.0,0.0,0.0
HONP3231-NS,26.0,0.0,0.0
HONP3231-WP,6.0,0.0,0.0
HONP3235R-NS,30.0,0.0,0.0
HONP3236L-ML,35.0,0.0,0.0
HONP3251R-ML,29.0,0.0,0.0
HONP3251R-ML   ,8.0,0.0,0.0
HONP3251R-WP,28.0,0.0,0.0
HONP3251RG2S   ,30.0,0.0,0.0
HONP3251RNS,12.0,0.0,0.0
ACM15000       ,1.0,0.0,0.0
ACM29691,26.0,0.0,0.0
HONK72LS,5.0,0.0,0.0
HONK82LQ,28.0,0.0,0.0
HONK82LS,10.0,0.0,0.0
HONLANCR48FG2S,1.0,0.0,0.0
HONLANCR48FG2S ,1.0,0.0,0.0
HONLANST48TG2S,1.0,0.0,0.0
HONLANST72FG2S ,1.0,0.0,0.0
HONLANST72TG2S,1.0,0.0,0.0
HONNOS36Q,1.0,0.0,0.0
HONNOS36Q      ,1.0,0.0,0.0
HONNOS48Q,1.0,0.0,0.0
HONNR4248FTA37Q,1.0,0.0,0.0
HONNRC42Q      ,1.0,0.0,0.0
HONNWP3672TG1S ,1.0,0.0,0.0
ACM41015,58.0,0.0,0.0
ACM43317,4.0,0.0,0.0
ACM44216,5.0,0.0,0.0
WLJ53154       ,41.0,0.0,0.0
WLJ54309,353.0,0.0,0.0
WLJ54310,352.0,0.0,0.0
WLJ54312       ,54.0,0.0,0.0
HONH324-L,20.0,0.0,0.0
HONH324-P,10.0,0.0,0.0
HONH324-Q,10.0,0.0,0.0
HONH324C-L,15.0,0.0,0.0
ZPC56110       ,5.0,0.0,0.0
HONH324C-P,8.0,0.0,0.0
HONH324C-Q,8.0,0.0,0.0
HONH831130S,1.0,0.0,0.0
HONH870960,20.0,0.0,0.0
HONHGL103T,27.0,0.0,0.0
HONHKB700P,2.0,0.0,0.0
HONHKB700P     ,1.0,0.0,0.0
HONHKB900P,4.0,0.0,0.0
HONHW103T,119.0,0.0,0.0
HONK72LQ,6.0,0.0,0.0
WLJ43901,4.0,0.0,0.0
HONC187836L,11.0,0.0,0.0
HONC187836Q,6.0,0.0,0.0
HOND30609ABLML,2.0,0.0,0.0
HOND8-Q,15.0,0.0,0.0
HOND8S,18.0,0.0,0.0
HOND8S         ,2.0,0.0,0.0
AAG47740       ,2.0,0.0,0.0
HONFC01LBG,34.0,0.0,0.0
HONFC02LBG,73.0,0.0,0.0
HONH322-L,27.0,0.0,0.0
HONH322-P,22.0,0.0,0.0
HONH322-Q,9.0,0.0,0.0
HONH322C-L,9.0,0.0,0.0
HONH322C-P,3.0,0.0,0.0
HONH322C-Q,1.0,0.0,0.0
WLJ43344       ,12.0,0.0,0.0
WLJ43601,6.0,0.0,0.0
WLJ41942       ,1.0,0.0,0.0
HON94283R-WW,2.0,0.0,0.0
HON94284L-NN,11.0,0.0,0.0
HON94442N,4.0,0.0,0.0
HON94442N      ,3.0,0.0,0.0
HON94448N,5.0,0.0,0.0
HON95213NN,7.0,0.0,0.0
HON95231NN,3.0,0.0,0.0
HON95231WW,1.0,0.0,0.0
HON95241NN,3.0,0.0,0.0
HON95271NN,2.0,0.0,0.0
HONA425,151.0,0.0,0.0
HONA426,3.0,0.0,0.0
HONC184236L,10.0,0.0,0.0
HONC184236Q,6.0,0.0,0.0
HONC187236L,26.0,0.0,0.0
HONC187236Q,10.0,0.0,0.0
WLJ41943       ,6.0,0.0,0.0
WLJ41953       ,2.0,0.0,0.0
WLJ41921       ,3.0,0.0,0.0
HON94222-WW,1.0,0.0,0.0
HON94222NN,8.0,0.0,0.0
HON94223-NN,23.0,0.0,0.0
HON94223-NN    ,1.0,0.0,0.0
HON94225-WW,1.0,0.0,0.0
HON94225-WW    ,1.0,0.0,0.0
HON94225NN,17.0,0.0,0.0
HON94234NN,6.0,0.0,0.0
HON94243-NN,10.0,0.0,0.0
HON94243-WW,1.0,0.0,0.0
HON94244-NN,12.0,0.0,0.0
HON94251-NN,23.0,0.0,0.0
HON94271-NN,8.0,0.0,0.0
HON94283R-NN,12.0,0.0,0.0
HON9310,10.0,0.0,0.0
HON9318L,11.0,0.0,0.0
HON9318P,12.0,0.0,0.0
HON9318Q,6.0,0.0,0.0
HON9318S,1.0,0.0,0.0
HON9319L,6.0,0.0,0.0
HON9319P,9.0,0.0,0.0
HON9319Q,3.0,0.0,0.0
HON9319S,7.0,0.0,0.0
HON94011N,9.0,0.0,0.0
HON94011N      ,1.0,0.0,0.0
HON94210NN,1.0,0.0,0.0
HON94215R-NN,9.0,0.0,0.0
HON94216L-NN,12.0,0.0,0.0
HON94216L-WW,1.0,0.0,0.0
WLJ390-14BL    ,4.0,0.0,0.0
HON90250NN,7.0,0.0,0.0
HON919491,538.0,0.0,0.0
HON919492,653.0,0.0,0.0
HON92711RNN,1.0,0.0,0.0
HON92715RNN,1.0,0.0,0.0
HON92734-NN,2.0,0.0,0.0
HON92743NN,1.0,0.0,0.0
HON92747RNN,1.0,0.0,0.0
HON92754-NN,2.0,0.0,0.0
HON92762-NN,1.0,0.0,0.0
HON92770-NN,2.0,0.0,0.0
HON92786L-NN,1.0,0.0,0.0
HON92788LNN,2.0,0.0,0.0
HON92792-NN,2.0,0.0,0.0
HON830098P,10.0,0.0,0.0
HON850000,22.0,0.0,0.0
HON882LL,16.0,0.0,0.0
HON882LP,14.0,0.0,0.0
HON882LQ,4.0,0.0,0.0
HON882LS,3.0,0.0,0.0
HON884LL,7.0,0.0,0.0
HON884LP,3.0,0.0,0.0
HON884LQ,10.0,0.0,0.0
HON884LS,8.0,0.0,0.0
HON885LL,14.0,0.0,0.0
HON885LL       ,1.0,0.0,0.0
HON885LP,8.0,0.0,0.0
HON885LQ,3.0,0.0,0.0
HON885LS,1.0,0.0,0.0
AKM30-235B     ,13.0,0.0,0.0
AKM30-240B     ,10.0,0.0,0.0
ALL00813,1.0,0.0,0.0
ALL00814,1.0,0.0,0.0
HON792L-S,2.0,0.0,0.0
HON794L-L,26.0,0.0,0.0
HON794L-P,36.0,0.0,0.0
HON794L-P      ,10.0,0.0,0.0
HON794L-Q,6.0,0.0,0.0
HON794L-S,4.0,0.0,0.0
HON795L-L,33.0,0.0,0.0
HON795L-P,22.0,0.0,0.0
HON795L-Q,34.0,0.0,0.0
HON795L-Q      ,1.0,0.0,0.0
HON795L-S,9.0,0.0,0.0
HON795LSL,8.0,0.0,0.0
HON795LSP,11.0,0.0,0.0
HON795LSQ,21.0,0.0,0.0
HON795LSS,9.0,0.0,0.0
ALL08997       ,9.0,0.0,0.0
ALL08999       ,21.0,0.0,0.0
ALL20129       ,39.0,0.0,0.0
HON785LSS,3.0,0.0,0.0
HON7901-AB10T,53.0,0.0,0.0
HON7901-AB12T,93.0,0.0,0.0
HON7901-AB62T,101.0,0.0,0.0
HON7901-AB90T,66.0,0.0,0.0
HON7903-AB12T,26.0,0.0,0.0
HON7903-AB62T,10.0,0.0,0.0
HON7903-AB90T,28.0,0.0,0.0
HON7903AB10T,17.0,0.0,0.0
HON792L-L,33.0,0.0,0.0
HON792L-L      ,1.0,0.0,0.0
HON792L-P,25.0,0.0,0.0
HON792L-Q,13.0,0.0,0.0
HON792L-Q      ,1.0,0.0,0.0
WLJ384-50B     ,500.0,0.0,0.0
WLJ384-54C     ,27.0,0.0,0.0
HON784L-P,20.0,0.0,0.0
HON784L-Q,40.0,0.0,0.0
HON784L-S,8.0,0.0,0.0
HON785L-L,47.0,0.0,0.0
HON785L-L      ,2.0,0.0,0.0
HON785L-P,34.0,0.0,0.0
HON785L-Q,47.0,0.0,0.0
HON785L-S,15.0,0.0,0.0
HON785LSL,14.0,0.0,0.0
HON785LSP,6.0,0.0,0.0
HON785LSQ,7.0,0.0,0.0
ALL24195,4.0,0.0,0.0
AAG70-008-05   ,2.0,0.0,0.0
ALL26105,1.0,0.0,0.0
ALL26189,20.0,0.0,0.0
HON7823BP90T,17.0,0.0,0.0
HON7828AB12T,16.0,0.0,0.0
HON7828AB62T,18.0,0.0,0.0
HON7828AB90T,9.0,0.0,0.0
HON7828BP19T,32.0,0.0,0.0
HON7828BP19T   ,179.0,0.0,0.0
HON7828BP69T,14.0,0.0,0.0
HON7828BP90T,12.0,0.0,0.0
HON782L-L,51.0,0.0,0.0
HON782L-P,71.0,0.0,0.0
HON782L-Q,24.0,0.0,0.0
HON782L-S,3.0,0.0,0.0
HON784L-L,31.0,0.0,0.0
ALL26199,2.0,0.0,0.0
ALL26305,2.0,0.0,0.0
ALL26315,1.0,0.0,0.0
ALL26329,4.0,0.0,0.0
HON7803BP19T,15.0,0.0,0.0
HON7803BP69T,5.0,0.0,0.0
HON7803BP90T,1.0,0.0,0.0
HON7807AB12T,11.0,0.0,0.0
HON7808BP19T,27.0,0.0,0.0
HON7808BP69T,20.0,0.0,0.0
HON7808BP90T,25.0,0.0,0.0
HON7823AB12T,19.0,0.0,0.0
HON7823AB62T,14.0,0.0,0.0
HON7823AB90T,26.0,0.0,0.0
HON7823BP19T,21.0,0.0,0.0
HON7823BP69T,23.0,0.0,0.0
ALL26649,1.0,0.0,0.0
ALL50753,4.0,0.0,0.0
WLJ383-49BL    ,2.0,0.0,0.0
HON7706BB12T,1.0,0.0,0.0
HON7706BB62T,4.0,0.0,0.0
HON7707AB12T,22.0,0.0,0.0
HON7707AB62T,24.0,0.0,0.0
HON7707AB90T,8.0,0.0,0.0
HON7707BB12T,9.0,0.0,0.0
HON7707BB62T,5.0,0.0,0.0
HON7708-BB12T,1.0,0.0,0.0
HON7708-BB62T,4.0,0.0,0.0
HON7708AB12T,3.0,0.0,0.0
HON7708AB62T,20.0,0.0,0.0
HON7708AB90T,9.0,0.0,0.0
HON7734AB12T,11.0,0.0,0.0
HON7734AB12T   ,1.0,0.0,0.0
HON7734AB90T   ,1.0,0.0,0.0
HON7734BP19T,1.0,0.0,0.0
AAG70-008P-05  ,15.0,0.0,0.0
WLJ384-14C     ,35.0,0.0,0.0
WLJ383-14NHB   ,20.0,0.0,0.0
HON7608BW69T,1.0,0.0,0.0
HON7608BW69T   ,3.0,0.0,0.0
HON7608BW90T,8.0,0.0,0.0
HON7608BW90T   ,2.0,0.0,0.0
HON7628BW19T,5.0,0.0,0.0
HON7628BW19T   ,5.0,0.0,0.0
HON7628BW69T,9.0,0.0,0.0
HON7628BW69T   ,16.0,0.0,0.0
HON7628BW90T   ,1.0,0.0,0.0
HON7701-BB12T,36.0,0.0,0.0
HON7701-BB62T,19.0,0.0,0.0
HON7702-BB62T,6.0,0.0,0.0
HON7705AB10T,11.0,0.0,0.0
HON7705AB18T,22.0,0.0,0.0
HON7705AB62T,11.0,0.0,0.0
HON7705AB90T,11.0,0.0,0.0
HON693L-L      ,2.0,0.0,0.0
HON693L-P,36.0,0.0,0.0
HON693L-P      ,2.0,0.0,0.0
HON693L-Q,54.0,0.0,0.0
HON693L-Q      ,3.0,0.0,0.0
HON693L-S,3.0,0.0,0.0
HON694L-L,62.0,0.0,0.0
HON694L-P,39.0,0.0,0.0
HON694L-Q,56.0,0.0,0.0
HON694LS,12.0,0.0,0.0
HON695L-L,74.0,0.0,0.0
HON695L-P,32.0,0.0,0.0
HON695L-Q,39.0,0.0,0.0
HON695LS,3.0,0.0,0.0
HON7608BW19T   ,3.0,0.0,0.0
HON684L-P,59.0,0.0,0.0
HON684L-S,6.0,0.0,0.0
HON684LL,129.0,0.0,0.0
HON684LQ,84.0,0.0,0.0
HON685L-P,55.0,0.0,0.0
HON685L-P      ,2.0,0.0,0.0
HON685L-Q,85.0,0.0,0.0
HON685LL,107.0,0.0,0.0
HON685LS,5.0,0.0,0.0
HON692L-L,40.0,0.0,0.0
HON692L-P,19.0,0.0,0.0
HON692L-Q,24.0,0.0,0.0
HON692LS,5.0,0.0,0.0
HON693L-L,88.0,0.0,0.0
HON675LQ,1.0,0.0,0.0
HON6811BP19T,1.0,0.0,0.0
HON6811BW90T,1.0,0.0,0.0
HON6812BW69T,1.0,0.0,0.0
HON682LL,64.0,0.0,0.0
HON682LL       ,3.0,0.0,0.0
HON682LP,82.0,0.0,0.0
HON682LQ,127.0,0.0,0.0
HON682LS,8.0,0.0,0.0
HON683L-P,82.0,0.0,0.0
HON683L-Q,104.0,0.0,0.0
HON683L-S,13.0,0.0,0.0
HON683LL,96.0,0.0,0.0
HON66571NS,2.0,0.0,0.0
HON66577G2S,2.0,0.0,0.0
HON66577NS,1.0,0.0,0.0
HON66591G2S,5.0,0.0,0.0
HON66597NS,7.0,0.0,0.0
HON6693T,13.0,0.0,0.0
HON672L-L,17.0,0.0,0.0
HON672L-P,16.0,0.0,0.0
HON672L-Q,16.0,0.0,0.0
HON672L-S,4.0,0.0,0.0
HON674L-L,13.0,0.0,0.0
HON674L-P,2.0,0.0,0.0
HON674L-Q,3.0,0.0,0.0
HON674L-S,1.0,0.0,0.0
HON675LL,1.0,0.0,0.0
HON675LP,2.0,0.0,0.0
WLJ368-49NHC   ,10.0,0.0,0.0
AMP21130,2.0,0.0,0.0
WLJ368-34NHB,34.0,0.0,0.0
WLJ368-44NB    ,133.0,0.0,0.0
HON6603-BB62T,1.0,0.0,0.0
HON6603-BB90T,2.0,0.0,0.0
HON6604BB12T,7.0,0.0,0.0
HON6604BB90T,2.0,0.0,0.0
HON66282-G2S,4.0,0.0,0.0
HON66282NS,3.0,0.0,0.0
HON66460-G2S,10.0,0.0,0.0
HON66551-G2S,1.0,0.0,0.0
HON66551NS,20.0,0.0,0.0
HON66557G2S,6.0,0.0,0.0
HON66557NS,8.0,0.0,0.0
HON66571-G2S,8.0,0.0,0.0
HON64560RG1SS,3.0,0.0,0.0
HON64660RG1SS,2.0,0.0,0.0
HON64665LG1SS,2.0,0.0,0.0
HON64860SS,6.0,0.0,0.0
HON6541-NAB62,7.0,0.0,0.0
HON6541-NAB98,4.0,0.0,0.0
HON6541-NEJ62,18.0,0.0,0.0
HON6541-WAB98,1.0,0.0,0.0
